gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
KCNK2	3.77420097354782e-11	-1.1623953934451479	1	1	1.2521666569939601e-6	0
MAP3K13	5.2228730840524105e-8	-1.161546529725809	1	1	0.0017327926030960682	0
OAF	2.508333739003799e-14	-1.160159934889482	1	1	8.321898845892905e-10	0
CLDN1	1.6695373082210686e-14	-1.1544298665304473	0.5	1	5.53902392748504e-10	-0.5
MDS2	8.476078152503658e-7	1.1482762756884484	1	1	0.028121084486561386	0
SPC25	8.010060998300667e-7	-1.1387641024897812	1	1	0.026574979374062124	0
AC026765.2	1.4481461231889005e-7	-1.13871546762765	1	1	0.0048045143929038156	0
AL024508.1	6.391927249818682e-8	-1.1344912594932868	1	1	0.002120649703672344	0
NDUFS8	2.2913437273829203e-8	-1.1299499524259355	1	1	7.601991084338315e-4	0
ELOVL6	1.952559153288247e-13	-1.1294463056220683	1	1	6.478005502864417e-9	0
AC137810.1	2.408172589145882e-7	1.1290973316104786	1	0.75	0.007989594199009293	0.25
CCSER1	9.64383867767171e-7	1.1266909419803222	1	1	0.03199536358091143	0
KCNJ5	6.959843191592167e-14	-1.1260045193812025	1	1	2.3090671756745332e-9	0
TIMP1	1.844292736094285e-7	-1.1243033646950782	1	1	0.0061188100105400095	0
RNF150	1.0461405101225687e-6	-1.122491530698567	1	1	0.03470780370433646	0
SNCG	1.1948910170692793e-13	-1.121594012674862	1	1	3.964289927330748e-9	0
IFI27	3.0000095866658995e-9	-1.115878001006955	1	1	9.953131805681455e-5	0
ST3GAL4	3.055022413964784e-8	-1.1149968290869106	1	1	0.0010135647862810962	0
NME1-NME2	1.2041061909011108e-6	-1.1147172915603571	1	1	0.039948631095526155	0
FBN2	2.9278981299394695e-8	-1.1073157426803004	1	1	9.713887625700178e-4	0
ABCB1	3.0787231792505413e-10	-1.1014065846606291	1	1	1.021427989179952e-5	0
CSDC2	7.091044188781629e-10	-1.0961273621809857	1	1	2.352595730512081e-5	0
C16orf74	4.911047140353513e-7	1.0953964449923907	1	0.75	0.016293381097550852	0.25
KIAA1958	6.114735827753918e-7	-1.0913531076631713	1	1	0.020286859055739175	0
CACNA1A	1.0647098435563422e-6	1.0877472243491346	1	1	0.035323878479668766	0
NDRG4	8.409448106919553e-12	-1.0870462326681165	1	1	2.7900025984327e-7	0
TMEM200A	1.374582058220078e-6	-1.0818357556459244	1	1	0.04560450894556753	0
SMARCA1	3.519083762625057e-14	-1.081739926065344	1	1	1.1675264199261152e-9	0
ANTXR1	1.1343645827520174e-7	-1.0812818856905004	1	1	0.003763481376196368	0
PALMD	1.7468586017642804e-10	-1.0807706036075904	1	1	5.7955527830733534e-6	0
AC027117.2	9.785123356208292e-8	-1.076471708622397	1	1	0.003246410375889225	0
BCL2	6.535668235358882e-9	-1.0762846756133437	1	1	2.1683386504450165e-4	0
AC078880.3	5.772521393019706e-16	-1.0705941006021056	0	1	1.9151494225621476e-11	-1
SREBF1	4.735268746362432e-9	-1.0676842468108738	1	1	1.5710201119806643e-4	0
CCL14	2.558271064657907e-8	-1.0653454376570772	1	1	8.487575911215538e-4	0
RAP1GAP	2.7317491546044705e-7	-1.0642647326712922	1	1	0.009063124170231251	0
AC091806.1	2.5879276231456375e-15	-1.058099337062577	1	1	8.585967475310282e-11	0
PTGFRN	1.9881004423364377e-11	-1.0499290254045879	1	1	6.595920837539599e-7	0
PRKD1	6.901883053229296e-10	-1.0389810408998634	1	1	2.2898377405698835e-5	0
CCND3	9.266288133779567e-9	1.0335220566065573	1	1	3.074276414144047e-4	0
KLHL4	5.284585425099555e-8	-1.0311354051278854	1	1	0.0017532669064852795	0
FAM13C	6.742752687304863e-9	-1.0310502158806822	1	1	2.2370430590671345e-4	0
NR2F1-AS1	5.3732036365781946e-11	-1.0267655264638884	1	1	1.7826677705075477e-6	0
KLHL29	9.63289311452846e-7	-1.0249664839426689	1	1	0.031959049486071076	0
MOCOS	1.747882379693001e-7	-1.0246762811330754	1	1	0.005798949371107469	0
IGHG2	2.6915663350154364e-7	1.0240704038941915	1	0	0.008929809629680712	1
VWA5B2	1.0950583270118464e-15	-1.0238424791823406	0.25	1	3.6330750115272025e-11	-0.75
VAT1	2.995661993859037e-10	-1.0233363101930228	1	1	9.938707797026127e-6	0
RUSC2	1.3321355353495431e-6	-1.0210894465912053	1	1	0.04419626065629179	0
AC007563.2	9.6650799678272e-7	-1.020661926052803	1	1	0.032065835809260305	0
CTTN	2.3257138710019112e-9	-1.0201262332109429	1	1	7.716020909823042e-5	0
FAM114A1	1.7367253910748704e-7	-1.0174758713419518	1	1	0.005761933829969097	0
TKFC	7.163158401026247e-8	-1.0174708749047932	1	1	0.002376521062708478	0
TRPM2	8.062342394271414e-8	-1.0145409245016372	1	1	0.002674843336147427	0
PON2	1.6664247117791669e-9	-1.002910337594252	1	1	5.528697266269742e-5	0
MEIS1-AS2	1.7187346386293866e-10	-1.002372449543469	0.25	1	5.702245910580716e-6	-0.75
STK38	2.015346027274462e-7	0.995192224913056	1	1	0.006686313514688483	0
AC011452.1	7.4250502627032945e-9	-0.987117084218306	1	1	2.463408925657072e-4	0
DAB2	2.0087058224255306e-7	-0.9863360864070535	1	1	0.006664283307061183	0
IL1R1	1.1139526679780247e-6	-0.9844083848561964	1	1	0.036957607665506924	0
NDRG2	1.2463650410172303e-9	-0.9800008152413577	1	1	4.1350652965828646e-5	0
KDM7A	2.0302471821421039e-7	0.975033076218305	1	1	0.006735751076192858	0
MICALL2	1.193088957208539e-7	-0.9744361310820673	1	1	0.0039583112333307705	0
CDKN2A	3.937434413502875e-7	-0.9699562836909797	1	1	0.013063226153678487	0
SHC3	1.5732268065084599e-9	-0.9652128069123221	1	1	5.219494575953117e-5	0
SPTBN1	1.3060447415595346e-6	-0.961904969017151	1	1	0.04333064639072068	0
BMP1	8.181740348531822e-7	-0.9617374328507682	1	1	0.027144559954324025	0
SLC26A2	2.6235667871425458e-9	-0.9614503216405856	1	1	8.704207529702824e-5	0
NEAT1	1.4559066798686425e-6	-0.9611993130525893	1	1	0.04830261591800195	0
SLCO2A1	1.4752383984690257e-7	-0.9602904099606234	1	1	0.0048943984346006865	0
PLBD2	3.961437707734054e-9	-0.9590989131317145	1	1	1.314286188294927e-4	0
KCTD3	5.776029180432438e-10	-0.9552365579709696	1	1	1.9163132011920698e-5	0
ITGA2	1.1669960318551498e-6	-0.9537543657678702	1	1	0.0387174273488583	0
FAM166B	3.6297678567320486e-14	-0.9449069090499707	0	1	1.2042480818279918e-9	-1
FSTL3	7.9440319729823e-9	-0.9448223443274149	1	1	2.6355914876763375e-4	0
KIAA0355	7.061320376388365e-8	0.9421509682956917	1	1	0.0023427342612743676	0
PHLDA1	1.2450435863691032e-8	-0.9385359621113794	0.75	1	4.1306811064967735e-4	-0.25
TNIP3	6.9909469271939464e-9	-0.9385353015550411	1	1	2.3193864620351355e-4	0
GULP1	7.545688316695028e-7	-0.9347133622247795	1	1	0.025034330128299098	0
ALDH3A2	4.3404994887049827e-7	-0.927717819892166	1	1	0.01440047515367652	0
ZNF275	1.5858016205290075e-8	-0.9220568621743525	1	1	5.261214036429089e-4	0
QPRT	4.145593241977149e-13	-0.90938318322531	1	1	1.3753834698907588e-8	0
FNDC3B	9.541021399908376e-8	-0.9082171204304041	1	1	0.003165424669847602	0
LAMB2	6.197144946994564e-9	-0.9012976080191271	1	1	2.0560267790643865e-4	0
