gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
ITGA1	4.425994319240767e-18	-2.0569543474676255	1	1	1.4684121352945094e-13	0
FCRL1	1.6976116786610448e-41	2.053782562022752	1	0.75	5.632166266293749e-37	0.25
FHOD3	6.189765811439248e-16	-2.032819289003426	1	1	2.0535786032611994e-11	0
RCAN1	3.741606569456289e-8	2.0249657752362604	1	1	0.0012413528115485129	0
NR5A1	3.7368838016165125e-33	-2.023072452968728	0.75	1	1.2397859388623104e-28	-0.25
GLUL	3.030898425592796e-9	2.021527219706682	1	1	1.005561170658922e-4	0
FGF13	1.1060427832359152e-11	2.0089610442929655	1	1	3.669518141941796e-7	0
DSCAM	5.824166392116871e-15	1.9956748878427284	1	1	1.9322836839126145e-10	0
RPS18	1.5235667529458139e-9	-1.995145162361491	1	1	5.0547374162483266e-5	0
IL7R	7.247888393842662e-7	1.9916478737956853	1	1	0.0240463193242518	0
NCAM1	1.8711764612762318e-13	-1.9687628569868414	1	1	6.2080021455761545e-9	0
ST6GALNAC5	5.958584275527994e-16	-1.966058951315625	1	1	1.9768795050919228e-11	0
RPL23	2.650836733607354e-9	-1.9624087140482858	1	1	8.794681031089118e-5	0
LNCAROD	3.6482618570308597e-13	-1.9562304677042048	1	1	1.2103838363071283e-8	0
DPP10	1.5408895516313517e-12	-1.955370663760852	1	1	5.1122092654473356e-8	0
MPPED2	6.445875904042428e-11	1.9539216296364474	1	1	2.138548248684156e-6	0
RIPOR2	1.1678794212386474e-14	1.9531197557474345	1	1	3.8746735558434604e-10	0
RPL34	2.4302245982090393e-7	-1.9517959972279277	1	1	0.00806275614947813	0
SEMA6A	1.782874630076683e-11	-1.93395352642851	1	1	5.915043160205411e-7	0
DLG5	1.265781988760468e-18	-1.9264357264264274	1	1	4.1994849041106044e-14	0
FCGBP	3.258948656125358e-13	-1.9136056633683578	1	1	1.0812213956427101e-8	0
DACH1	4.273600873054536e-11	-1.9086258367262126	1	1	1.4178525616533036e-6	0
FBN2	4.814417058326508e-24	-1.9046370218652928	1	1	1.5972791474409856e-19	0
AKR1B1	9.264744561293586e-11	-1.8771691593838455	1	1	3.073764303100373e-6	0
PRLR	3.2871949432979637e-18	-1.8650966784717546	1	1	1.0905926663379655e-13	0
KLHL4	1.6603861351219817e-26	-1.8613953591644308	1	1	5.508663080494199e-22	0
TMEM108	7.494601400442013e-11	-1.8586846042735419	1	1	2.4864839066246467e-6	0
MYO1E	1.6812323286810578e-10	1.8507151056075255	1	1	5.577824496865145e-6	0
VSTM4	6.039033317682103e-37	-1.848622775065879	1	1	2.0035700838073913e-32	0
CD247	7.308058109119519e-27	1.8468212692419528	1	1	2.424594438862583e-22	0
AC025627.1	2.6533195340715195e-13	-1.8386037820073915	1	1	8.80291821818908e-9	0
MAPK4	1.3179010252695823e-6	-1.8337952264250625	1	1	0.04372400231536893	0
RAP1GAP	1.222613713161456e-28	-1.8290329634915876	1	1	4.0562655161557624e-24	0
TM7SF2	1.1652105687585968e-8	-1.8108424228046698	0.75	1	3.8658191039703965e-4	-0.25
CAMK4	9.955104684619708e-17	1.8090544122782792	1	1	3.3028050812162806e-12	0
MTUS1	4.410204410855999e-12	-1.8071425854064498	1	1	1.463173517389695e-7	0
ZFHX4	1.187067361534906e-15	-1.805990876062694	0.75	1	3.9383333853643576e-11	-0.25
ZSWIM5	4.039607813176168e-9	-1.7964862753431299	1	1	1.3402206841774572e-4	0
HMGCS1	8.742974669014714e-12	-1.7964138083253673	1	1	2.900656705939012e-7	0
KCNK2	4.540414736625404e-18	-1.7948553667887845	0.75	1	1.50637339717021e-13	-0.25
TPD52L1	3.590967632006754e-15	-1.784336779786785	1	1	1.1913753312708806e-10	0
ZNF521	1.4894943449303733e-13	-1.7818454054282293	1	1	4.9416953881755e-9	0
RNF150	4.3936026980748415e-15	-1.7780840289856732	1	1	1.45766556714029e-10	0
GATA6	2.418477349190829e-23	-1.777517334466608	0.75	1	8.023782301410414e-19	-0.25
PEG3	2.90063359482262e-46	-1.776383939935281	0.5	1	9.623432077543006e-42	-0.5
ADGRV1	1.705303878664727e-16	-1.7757353783471288	1	1	5.6576866782459646e-12	0
RORA-AS1	1.2676969727050925e-8	-1.7727831921617996	1	1	4.2058382463436853e-4	0
STOX2	1.225062924813394e-6	1.7707137618130062	1	1	0.04064391265653397	0
SNTB1	4.3493269804503784e-9	-1.7576926622017497	1	1	1.442976212304022e-4	0
FAM198B	6.551258000894725e-15	-1.7488418666108665	1	1	2.1735108669568428e-10	0
RPL7A	1.0986622547385643e-10	-1.7481195963061118	1	1	3.6450317625461347e-6	0
MAPK10	8.118535569927432e-16	-1.7469234638337674	1	1	2.6934865460348243e-11	0
IKZF3	3.269865936624229e-30	1.7418212153964354	1	1	1.0848434217938203e-25	0
ADGRL3	1.0676115337977408e-10	-1.7281261912825872	1	1	3.5420147856807645e-6	0
FADS1	3.253328275241769e-15	-1.7251673362460989	1	1	1.0793567218769617e-10	0
CCDC141	4.437379314849114e-15	1.7207620736485394	1	1	1.4721893352874905e-10	0
C1orf21	3.0134673456134416e-15	-1.7196332676088664	1	1	9.997780612541715e-11	0
MAP3K5	9.765341699237136e-9	-1.7163543240314698	1	1	3.2398474155559046e-4	0
MSMO1	9.242334888372482e-7	-1.7161692592613644	1	1	0.030663294459153386	0
AL139383.1	8.515196498092692e-9	-1.7135843498001395	1	1	2.825086742172212e-4	0
CYB5B	2.8972001958395336e-30	-1.7122764803297013	1	1	9.612041089736821e-26	0
ECE1	1.2399952101796894e-15	-1.7121883616118536	1	1	4.113932108813155e-11	0
BASP1	5.244428580414598e-9	1.7101511271180727	1	1	1.739944070124151e-4	0
MAMSTR	5.795759064491283e-9	-1.7047528055717511	1	1	1.922858984826273e-4	0
MGARP	1.3134655472832695e-20	-1.6794064530950363	0.75	1	4.3576846462217035e-16	-0.25
SHC3	2.5829462114738093e-17	-1.6753434440134585	1	1	8.569440645806657e-13	0
RPL17-C18orf32	1.1056280043548096e-8	-1.666905861311312	1	1	3.668142030047952e-4	0
FYN	6.2544764569959465e-12	1.6668164690059903	1	1	2.0750476541375452e-7	0
MT-ND4L	5.219785396280186e-10	-1.659674897432541	1	1	1.7317682009238774e-5	0
ZNF462	7.770842932129154e-28	-1.6556037371135093	1	1	2.5781325595924893e-23	0
ZNRF3	1.3934439651618217e-10	-1.6536277897590486	1	1	4.623029043217376e-6	0
SPTBN1	1.784266201070776e-10	-1.6506734064313036	1	1	5.919659975292514e-6	0
RUNDC3B	4.23427058548825e-24	-1.6473871721835711	1	1	1.4048039521474365e-19	0
USP53	2.338423026332214e-13	-1.6441493676027403	1	1	7.758186074462386e-9	0
AP000924.1	2.2954785761687162e-15	-1.6434807602911177	0.75	1	7.615709272154949e-11	-0.25
ST3GAL4	3.870091521928053e-18	-1.636956721526761	1	1	1.28398026423007e-13	0
ETS1	2.702992551380817e-10	1.6281282156425054	1	1	8.967718387716136e-6	0
SH3RF3	7.016756829784698e-19	-1.6185930549414196	1	1	2.3279494134176694e-14	0
RPL26	1.3832625309757955e-7	-1.6092915985976117	1	1	0.004589250099018397	0
APBA2	1.2247153360357284e-17	1.6004059446408212	1	1	4.063238070365736e-13	0
CSDC2	2.3984128508616934e-22	-1.596833807218426	0.75	1	7.95721431530384e-18	-0.25
AC008878.3	4.943411905292136e-15	1.5876386257504767	1	1	1.6400757678187718e-10	0
ANTXR1	8.659076351922995e-10	-1.5860350293252132	1	1	2.872821761277492e-5	0
DNM3	6.720108731931398e-14	-1.577411723755977	1	1	2.22953047399288e-9	0
FABP4	2.6325886229876746e-10	1.577239740481458	1	1	8.734139274486209e-6	0
CCSER1	1.850363083673681e-14	1.5746390841703906	1	1	6.138949602704171e-10	0
COMMD6	3.646784861955635e-17	-1.5689693618528995	1	1	1.209893813651021e-12	0
BLK	5.730251830307116e-32	1.5638306577751586	1	1	1.9011256497409917e-27	0
RPL15	4.126575904631532e-9	-1.5595969877739102	1	1	1.3690740878796035e-4	0
PRKCB	7.81776648217943e-10	1.5531532701817765	1	1	2.5937003857926696e-5	0
LINC01500	2.154963347519363e-9	1.5443285451734166	1	1	7.14952189806499e-5	0
TBC1D4	3.102529385294855e-7	-1.5425248739775559	1	1	0.010293261741592742	0
SOAT1	2.725809114052229e-9	-1.538217937429453	1	1	9.04341689769108e-5	0
CACNA2D1	4.013031011473589e-8	-1.5330488849698147	1	1	0.0013314032986765927	0
EBP	1.1027684024669464e-29	-1.5323251042874069	1	1	3.658654728864588e-25	0
TGFBR3	2.711699995645017e-11	-1.5263460859845295	1	1	8.996607075551473e-7	0
VWA5B2	2.932443037507716e-29	-1.5234429336754571	0.25	1	9.728966265539349e-25	-0.75
GLIS3	2.8052827672627313e-10	1.5231431778973157	1	1	9.307086636947564e-6	0
GRAP2	5.554592452710553e-19	1.5202125928251933	1	1	1.84284713803578e-14	0
UBB	1.019495034219744e-11	-1.5197452480436338	1	1	3.3823786750308445e-7	0
RERG	2.397526974671061e-9	-1.516323961840196	1	1	7.954275243866178e-5	0
MBOAT1	2.0413216768368208e-7	1.5132501854516864	1	1	0.00677249292724152	0
EPHX1	1.896091990393698e-8	-1.5114415186600065	1	1	6.290664396529171e-4	0
TC2N	1.1058634706128554e-8	1.5103815255474895	1	1	3.6689232364522706e-4	0
AC104123.1	8.60131541030731e-12	1.5096987895901686	1	1	2.8536584136776563e-7	0
SLC38A1	1.1874615758625484e-9	1.5049335290776416	1	1	3.9396412702391765e-5	0
ITSN1	3.4852579316628516e-7	1.5046854830207392	1	1	0.011563040239877843	0
PTPN14	2.866320432682534e-10	-1.4996861181188093	1	1	9.509591299510843e-6	0
KLHL29	1.0500563933704018e-9	-1.4947237675608989	1	1	3.4837720962849824e-5	0
TMEM163	2.818455810702653e-11	-1.489925676749075	1	1	9.350790843168191e-7	0
AC024145.1	2.2550531672489646e-10	-1.4841424860816441	1	1	7.48158989298189e-6	0
STARD10	3.4456512774921653e-34	-1.4827935398591665	1	1	1.1431637243335756e-29	0
PNPLA6	8.251743118528178e-9	1.4793492452627213	1	1	2.737680814434094e-4	0
ZIM2	5.0687658384260304e-39	-1.4668920808419486	1	1	1.681664442214604e-34	0
GIPC2	1.5193654140281884e-11	-1.4660860991392362	1	1	5.04079863412132e-7	0
RHOU	2.2176942454335445e-8	1.4621596459263293	1	1	7.35764419807487e-4	0
IFITM3	6.252110648720327e-12	-1.4611938467755161	1	1	2.074262749925943e-7	0
RDX	1.3932676298761877e-9	-1.4595213471133404	1	1	4.6224440156402276e-5	0
THSD4	1.0644740745805015e-11	-1.4586311943000443	1	1	3.5316056372357297e-7	0
CYYR1	1.6057878313629195e-21	-1.4569451986036077	1	1	5.327522288112758e-17	0
PLA2G7	1.1727996009141225e-7	1.4536510817166435	1	1	0.003890997235952784	0
AC091806.1	2.5905295290709714e-34	-1.448725915575705	0.75	1	8.594599818598762e-30	-0.25
KCNN2	7.719244068559649e-12	-1.4478155997567526	1	1	2.561013604626035e-7	0
GPAM	2.3792022530118266e-17	-1.4477755597108315	1	1	7.893479314817337e-13	0
EBF1	2.2360276099973366e-7	1.4461608752244846	1	1	0.007418468801688164	0
IFITM10	1.123264442605661e-6	-1.4441809257758433	1	1	0.03726654441232802	0
FHL2	1.1517371203626898e-16	-1.44175801892146	1	1	3.821118244227296e-12	0
AC078880.3	5.268535187631464e-13	-1.4410303427687319	0.25	1	1.7479419192004907e-8	-0.75
AL590079.1	6.133811465491565e-25	-1.4404962850111018	0.75	1	2.0350146299061364e-20	-0.25
GJA1	3.493005165908971e-23	-1.4395465948983661	0.75	1	1.1588743238936193e-18	-0.25
FAM129C	7.832860745061e-19	1.437909944650324	1	1	2.598708209388888e-14	0
SCML4	8.348803689126825e-20	1.4374008604586086	1	1	2.769882599941607e-15	0
NR2F1-AS1	1.562170168362451e-12	-1.425592802994576	1	1	5.182811967576104e-8	0
RHOH	1.2905746645974009e-9	1.4253814855496842	1	1	4.2817395647347966e-5	0
ADGRG1	3.6793205793293354e-23	-1.4174275487947328	1	1	1.2206881886040935e-18	0
FAM177B	9.84491692465403e-14	-1.412817482283413	1	1	3.2662480880924677e-9	0
MOCOS	1.9275998893706334e-14	-1.4122735430036817	1	1	6.39519815296495e-10	0
KIAA1671	4.930396483037731e-8	-1.4114305462560561	1	1	0.001635757641177428	0
CACNB2	1.5607254941967174e-7	-1.4084843277141965	1	1	0.00517801897209645	0
HS6ST3	5.896901374551258e-7	-1.4068380478297469	1	1	0.019564149690348708	0
MORC4	9.474069655470278e-11	-1.4052440754943192	1	1	3.1432120895953743e-6	0
P2RX5-TAX1BP3	1.2792838702303993e-8	1.4049402764748111	1	1	4.2442800962633957e-4	0
THEMIS	6.785989958144394e-11	1.4032772947732428	1	1	2.251387888413566e-6	0
SOD1	4.06749592647482e-8	-1.4006581507011593	1	1	0.001349473123526551	0
FNBP1	6.822987804320713e-7	1.4005082750736841	1	1	0.02263662663839483	0
KCNQ1	9.118196079427135e-12	-1.4000444204361573	1	1	3.0251439132715406e-7	0
COL4A3	1.2637371579717923e-11	-1.399778986094204	1	1	4.1927007690030156e-7	0
NDRG2	6.713120057374461e-13	-1.3989109840176244	1	1	2.227211841435125e-8	0
AP003110.1	1.1087762577991572e-9	1.3973213669020899	1	1	3.678586990500264e-5	0
TXK	3.8275159676982265e-9	1.396945054661861	1	1	1.2698549726032407e-4	0
KIRREL1	2.8491832167323733e-9	-1.3931999863749631	1	1	9.452735158152995e-5	0
DPP6	1.1401572117560242e-10	1.3929885266061086	1	1	3.7826995814429617e-6	0
ST5	1.4199681931712096e-8	-1.3920296953191353	1	1	4.711028474484122e-4	0
KIAA1522	1.5826996492097896e-20	-1.3918127199741437	0.75	1	5.250922626183319e-16	-0.25
AC119396.1	2.1021635884907073e-21	1.3905312479516345	1	1	6.97434813753562e-17	0
ST8SIA5	2.3272051932067818e-15	-1.3829042467795787	1	1	7.72096866950214e-11	0
ACTN4	5.962419049739649e-12	-1.3761091541193893	1	1	1.9781517681321233e-7	0
RPLP0	1.3221661316021257e-6	-1.3718410052427101	1	1	0.043865505748163724	0
PPFIBP1	7.826414815371368e-10	-1.3716799472933332	1	1	2.5965696432957588e-5	0
SLC22A3	5.607758092089735e-17	-1.3713471551697276	0.75	1	1.860485902212611e-12	-0.25
LCK	4.8142996863532404e-17	1.3710946038596492	1	1	1.5972402069414146e-12	0
ECHDC2	2.0948156486104e-9	-1.364909333686876	1	1	6.949969877394724e-5	0
RETREG1	1.786792341946463e-18	1.3634099945408236	1	1	5.928040952875781e-14	0
AL024508.1	7.848853266404345e-12	-1.3590012909364604	1	1	2.6040140481949695e-7	0
RPL10	1.399651262906281e-6	-1.3583209376660852	1	1	0.04643622994944168	0
NDRG4	3.359320261965535e-27	-1.356721807805228	1	1	1.1145216833123055e-22	0
KCNQ5	6.258198815314293e-29	1.3540332593329674	1	1	2.0762826209568228e-24	0
ERN1	9.187989870246688e-14	-1.353939267805174	1	1	3.0482993992517437e-9	0
ASB4	9.411374240771774e-17	-1.3530365292788427	0.75	1	3.1224116318608512e-12	-0.25
COX5B	2.686410563811053e-9	-1.3529194316503936	1	1	8.912704327555931e-5	0
UQCRB	1.365908546922626e-11	-1.351397790601192	1	1	4.5316747861251963e-7	0
PRKD1	9.100012842468846e-7	-1.3506980039243288	1	1	0.030191112607458888	0
SGCE	1.7949032928239352e-11	-1.3491848543475382	1	1	5.95495065460197e-7	0
SPARC	3.7487625234429924e-7	-1.346663922734861	1	1	0.012437269424026816	0
PLEKHA5	5.3980355043402426e-8	-1.3459720471383756	1	1	0.0017909062392749624	0
BMP1	2.865326517445179e-12	-1.3446726664561373	1	1	9.50629378692787e-8	0
BANK1	1.1320530005146593e-12	1.3429050307818098	1	1	3.755812239807485e-8	0
AL139220.2	8.188595554230396e-14	-1.3423611820995034	1	1	2.7167303470270187e-9	0
LUZP2	1.561083122327635e-7	-1.3418684323645869	1	1	0.005179205474946395	0
NKAIN3	1.8593353560498347e-8	-1.3403753122775872	1	1	6.168716910766536e-4	0
MIR202HG	1.375476125724019e-20	-1.336849942826717	0.25	1	4.563417142314578e-16	-0.75
RBFOX1	1.5193922863257744e-7	1.3364121507843083	1	1	0.005040887788343022	0
AC026765.2	1.533402557660479e-9	-1.3329570915655236	1	1	5.087369665550171e-5	0
HSPG2	5.9272659375630946e-8	-1.3303240950181618	1	1	0.0019664890201053077	0
MED12L	1.942167253447851e-11	-1.3283915100093924	1	1	6.443528296763935e-7	0
P2RY14	8.336692736168619e-8	-1.3219667461366114	1	1	0.0027658645490786626	0
OAF	9.562892437759458e-14	-1.3210114359516878	1	1	3.1726808240754554e-9	0
LAMA2	5.115653580670395e-10	-1.3198517805813115	1	1	1.697220388459017e-5	0
CNTN6	6.635933078062757e-19	-1.3168362377347242	1	1	2.2016035173088807e-14	0
RBBP7	4.235727159842442e-23	-1.3134820597400425	1	1	1.405287199820927e-18	0
CYP51A1	3.234077621306297e-8	-1.3128885010120408	1	1	0.00107296993242079	0
ASTN1	1.2252594643222797e-10	-1.3094919230697488	1	1	4.0650433247820275e-6	0
DNER	1.2616523482702793e-13	-1.3066045375990498	1	1	4.185783995856306e-9	0
RHOBTB3	5.563973806323641e-10	-1.3002064796068402	1	1	1.8459595897239946e-5	0
ZNF275	6.904362521222726e-26	-1.299890626846257	1	1	2.2906603536660638e-21	0
