gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
MCFD2	1.461328840821273e-6	-2.0598620000914654	1	1	0.048260384968122544	0
FAU	5.615701768333251e-10	-2.0593207789653527	1	1	1.8545855089920562e-5	0
PTK2B	1.9030054082379383e-8	2.057931768062221	1	1	6.284675360705792e-4	0
PDE1A	3.901671188175912e-8	2.0558473398534467	1	1	0.001288526909895095	0
SSH2	5.524607966585336e-8	2.055214871721144	1	1	0.0018245017809648072	0
PHLDA1	4.688884053058954e-9	-2.052391641911851	1	1	1.5485039585227194e-4	0
SRP14	1.3525641972871474e-7	-2.050185743023936	1	1	0.0044668432615408045	0
CD55	7.724996241793107e-8	-2.044323336025324	1	1	0.002551180008852174	0
ELOB	4.584596765717595e-11	-2.0432521224148097	1	1	1.5140630818782358e-6	0
UQCRQ	1.1767927639669692e-14	-2.0367552610901756	1	1	3.886358103000916e-10	0
WHRN	4.698788558536792e-16	-2.0277958246583943	1	1	1.5517749214567757e-11	0
RFTN1	9.988033920757043e-9	2.020881682662667	1	1	3.2985482023300134e-4	0
HDHD3	3.332671814792192e-10	-2.014917184081808	1	1	1.1006148668351214e-5	0
AC092691.1	8.6158634432866e-9	-2.0138955791975053	1	1	2.8453889021454e-4	0
LINC00894	3.886242878924323e-9	2.0130055143014474	1	1	1.2834317107647577e-4	0
SREBF1	4.914988869298457e-8	-2.0119361611943787	1	1	0.0016231750740858155	0
MCF2L2	1.4618884688150447e-7	-2.009692323725167	1	1	0.0048278866682616856	0
DAAM2	3.869916221702583e-9	2.0083508226725675	1	1	1.278039832217278e-4	0
LRRC38	3.4851954458958296e-8	-2.0053804601934377	0.667	1	0.0011509857960070977	-0.33299999999999996
RPS28	1.0273497990607095e-12	-2.0018122862759022	1	1	3.392822711397993e-8	0
RPL27	3.3811540013642886e-8	-2.0010532905640885	1	1	0.0011166261089505564	0
NRCAM	1.439023306189539e-7	-1.9973477737607666	1	1	0.0047523744686909525	0
GLUL	5.10029347968779e-9	-1.9960939875557293	1	1	1.6843719216668929e-4	0
SLC16A9	1.0519927172447604e-9	-1.9929579077292114	1	1	3.474205948700821e-5	0
ARHGAP15	1.6194149258743423e-7	1.9855840966110472	1	0.667	0.005348117792700015	0.33299999999999996
RPS7	7.63189031421027e-8	-1.984315871493802	1	1	0.0025204317762679415	0
FGF7	1.504596771213595e-7	1.9804309927489074	1	1	0.004968930836932897	0
IGF2BP2	1.2855276021988358e-08	1.9706851810303507	1	1	4.2454549062616553e-4	0
KLHL4	7.076937939206359e-11	-1.968204282438136	0.667	1	2.3371587544229e-6	-0.33299999999999996
PTPRM	1.7761970046868449e-9	1.9642742488871525	1	1	5.865890607978305e-5	0
RIPOR3	7.486985016906794e-10	1.9641804560018932	1	1	2.4725768018334688e-5	0
GATA6	6.654722911008836e-8	-1.9637329746850156	1	1	0.002197722241360668	0
RBP1	2.5686998492874547e-18	-1.9630316561983976	0.667	1	8.483131252271819e-14	-0.33299999999999996
APBB1IP	2.866487335928423e-7	1.9589480352263164	1	0.667	0.009466574426903617	0.33299999999999996
LONRF2	1.3381060155507765e-6	-1.9585296612977412	1	1	0.04419095116356439	0
RPL21	1.0578374317270309e-7	-1.9566421864191477	1	1	0.0034935081182785196	0
PLCL1	1.8216043548776126e-8	1.9522512354284214	1	1	6.015848381983315e-4	0
SH3RF1	1.363713784644266e-6	1.9512445342159417	1	1	0.045036647737876884	0
LINC00290	7.000799029402338e-18	-1.9465243350623207	1	1	2.312013879460122e-13	0
PEG3	7.481749169820974e-8	-1.9445205612619492	1	1	0.002470847663333377	0
PDE2A	3.86017888305051e-7	-1.9444689686107606	1	1	0.01274824076127431	0
STK19	1.1320911371712748e-10	-1.9390112804211408	1	1	3.738730980508135e-6	0
BST2	1.4243463317203467e-12	-1.937136271512361	1	1	4.703903760506445e-8	0
LINC01807	2.616190187768421e-7	-1.9339554193260766	1	1	0.00863996809510521	0
KCNJ5	8.089067800278488e-13	-1.9291060532036195	0.667	1	2.6714146410419707e-8	-0.33299999999999996
SNHG25	1.1938278933070732e-7	-1.9253768658316541	1	1	0.0039426166176466096	0
ELL2	5.961525087422281e-9	1.9224461330744267	1	1	1.9687936601212082e-4	0
