gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff	cell_type
F3	2.1083188143781493e-7	-5.839750303021195	0	0.117	0.006994769330462386	-0.117	PSC
CAP2	2.1084853266496621e-7	1.322337839037212	0.088	0.118	0.006995321768225584	-0.03	PSC
EIF4H	2.1321169800047006e-7	0.25187137544672566	0.053	0.143	0.007073724504561595	-0.09	PSC
CBL	2.1352788713281846e-7	1.5521543517764496	0.193	0.172	0.007084214711405518	0.02100000000000002	PSC
IGFBP6	2.1359029978659727e-7	-3.6942820351240893	0.035	0.205	0.007086285376019938	-0.16999999999999998	PSC
HNRNPA3	2.1476135284499928e-7	-1.0024625430156358	0.096	0.309	0.0071251374033385415	-0.213	PSC
MYO15B	2.1479149557131708e-7	0.234686446781552	0.184	0.308	0.007126137448569587	-0.124	PSC
ERMP1	2.1481433323280327e-7	-1.467427665082974	0.061	0.253	0.007126895133664714	-0.192	PSC
CCDC159	2.1604619140781392e-7	-5.318822343649306	0	0.117	0.007167764492337043	-0.117	PSC
TLN1	2.2010093899382075e-7	0.8543628294093095	0.184	0.243	0.0073022888529979905	-0.059	PSC
TAF2	2.2106775787158237e-7	0.5984518619790625	0.219	0.302	0.007334365002905488	-0.08299999999999999	PSC
AC073167.1	2.2118722930906953e-7	-2.895809780821305	0.053	0.237	0.0073383287067869995	-0.184	PSC
PAX8	2.2137745473586738e-7	-2.498510880290659	0.035	0.216	0.007344639815771872	-0.181	PSC
FKBP10	2.2177245960462488e-7	-0.635161937348492	0.044	0.188	0.00735774489230264	-0.14400000000000002	PSC
SGCD	2.221533218105668e-7	-2.37725403476333	0.026	0.198	0.007370380757709174	-0.17200000000000001	PSC
MAPK8	2.2229893756393885e-7	0.7837933390237715	0.211	0.297	0.007375211851558799	-0.086	PSC
WNK1	2.2616220454834217e-7	0.20699621452110895	0.325	0.449	0.007503383460300348	-0.124	PSC
FUT8	2.2763123686054068e-7	0.5930898325019152	0.228	0.307	0.007552121545322158	-0.07899999999999999	PSC
PRIM2	2.2806996093977002e-7	1.255325120521343	0.202	0.2	0.0075666770940987504	0.0020000000000000018	PSC
CCDC93	2.28433937018769e-7	0.391609550442017	0.105	0.195	0.007578752728471699	-0.09000000000000001	PSC
AF165147.1	2.2872694377017364e-7	1.3602807855572512	0.228	0.194	0.0075884738134630505	0.034	PSC
DCUN1D2	2.3124095409096858e-7	1.263881429921952	0.061	0.115	0.007671881133876064	-0.054000000000000006	PSC
DAB2	2.3281310647983553e-7	-0.7117785551964917	0.053	0.212	0.007724040433681504	-0.159	PSC
CHD8	2.354595129079409e-7	1.022654196753861	0.158	0.218	0.007811840259746756	-0.06	PSC
EIF2S3	2.354915134061846e-7	0.9391550736767881	0.096	0.147	0.007812901940276987	-0.05099999999999999	PSC
PCGF3	2.360458158714012e-7	-0.9073394413914717	0.149	0.373	0.007831292033165477	-0.224	PSC
ATP13A3	2.3715858473097706e-7	0.5725411635044806	0.202	0.29	0.007868210365619625	-0.08799999999999997	PSC
ALKAL2	2.3728731705387017e-7	1.3894349969255364	0.018	0.06	0.00787248131789625	-0.041999999999999996	PSC
PAPLN	2.3729145437004705e-7	-1.1974825725401013	0.018	0.145	0.00787261858163505	-0.127	PSC
CASK	2.3776333024283925e-7	0.6592160924177533	0.325	0.376	0.007888274007466677	-0.05099999999999999	PSC
ASXL1	2.3828377944140826e-7	0.3881523411286236	0.386	0.487	0.007905540950527602	-0.10099999999999998	PSC
MRPL33	2.40602200966914e-7	-0.5612060935069191	0.14	0.351	0.007982459221479306	-0.21099999999999997	PSC
AL139807.1	2.4146100337392844e-7	-1.5573104991238715	0.158	0.397	0.008010951708936825	-0.23900000000000002	PSC
UPF3A	2.4345459567292444e-7	-0.34128074343609316	0.132	0.325	0.008077093120640614	-0.193	PSC
ATP5F1A	2.4345630513526256e-7	1.1705954515733488	0.061	0.112	0.008077149835472607	-0.051000000000000004	PSC
RPS6	2.4385599970732816e-7	-1.095180733971865	0.061	0.229	0.008090410502290027	-0.168	PSC
MAST2	2.4388538799167064e-7	1.1164066924694402	0.193	0.242	0.008091385517399657	-0.04899999999999999	PSC
SLC13A3	2.4410216654026487e-7	-5.455884163612125	0	0.116	0.008098577579306368	-0.116	PSC
SPPL2A	2.4422753823646987e-7	0.38012487643821546	0.193	0.299	0.00810273703607136	-0.10599999999999998	PSC
TAPT1	2.4431459400293606e-7	-0.2909170625575628	0.079	0.21	0.00810562528523541	-0.131	PSC
RPL17-C18orf32	2.481849062390661e-7	-2.2163856253078684	0.035	0.213	0.008234030634293496	-0.178	PSC
YME1L1	2.489886369558726e-7	-0.9139579868704155	0.088	0.29	0.008260696008284985	-0.20199999999999999	PSC
KCNJ5	2.5013319251515185e-7	-5.334265820529028	0	0.115	0.008298668928075193	-0.115	PSC
PRIMPOL	2.520603526960695e-7	0.9581966333807457	0.123	0.15	0.008362606321397497	-0.026999999999999996	PSC
CRY1	2.5336022487565626e-7	0.3966944401240035	0.07	0.172	0.008405732180699647	-0.10199999999999998	PSC
AHDC1	2.556851016163573e-7	-0.6918976848090415	0.132	0.332	0.008482864616325886	-0.2	PSC
ARHGAP28	2.558590223126478e-7	1.612888160185559	0.184	0.137	0.008488634783266717	0.046999999999999986	PSC
UBTD2	2.561813499247567e-7	1.3242925553482028	0.211	0.214	0.008499328646453653	-0.0030000000000000027	PSC
CYHR1	2.5632883603348817e-7	1.173008177849318	0.088	0.149	0.008504221793083038	-0.061	PSC
CCDC7	2.5727205823909864e-07	0.3980546780773793	0.202	0.312	0.008535515076198576	-0.10999999999999999	PSC
MIPOL1	2.5790427253118414e-7	-0.3871820201599975	0.132	0.305	0.008556490049767097	-0.173	PSC
TSC22D2	2.5976198300960364e-7	0.16267486394005792	0.158	0.313	0.00861812331030962	-0.155	PSC
NOVA1	2.627290872630189e-7	-3.612668378876623	0.018	0.177	0.008716562928125178	-0.159	PSC
NAALAD2	2.6535370717276447e-7	-4.137735414138237	0.009	0.157	0.008803639942870806	-0.148	PSC
POMZP3	2.6567081002357086e-7	-2.7834139029100236	0.035	0.212	0.00881416046415201	-0.177	PSC
SLC19A2	2.6835654699164267e-7	-0.5718464174922133	0.018	0.119	0.00890326515954173	-0.10099999999999999	PSC
ZNF224	2.731717438567575e-7	1.0505494515809586	0.061	0.11	0.009063018945935643	-0.049	PSC
HMGB1	2.7465607676057386e-7	0.5913178592795258	0.298	0.381	0.00911226465868556	-0.08300000000000002	PSC
INO80	2.766285133228665e-7	0.376384192824559	0.237	0.356	0.009177704186512741	-0.119	PSC
AC012447.1	2.7698389909222594e-7	-2.561651768471667	0.009	0.144	0.00918949482018278	-0.13499999999999998	PSC
DGCR2	2.7847788087304287e-7	0.2777216564343975	0.105	0.223	0.009239060653724943	-0.11800000000000001	PSC
MIR181A1HG	2.805875220929666e-7	1.5654558768961053	0.132	0.115	0.009309052220478353	0.017	PSC
MIR193BHG	2.834177708876988e-7	1.602465683312393	0.096	0.11	0.009402951384741183	-0.013999999999999999	PSC
AL136531.2	2.86440078415864e-7	-0.26076317656578346	0.088	0.241	0.009503222481603119	-0.153	PSC
MAST4	2.8945061730950616e-7	0.3771620934920221	0.263	0.403	0.009603103130477486	-0.14	PSC
CYYR1	2.8955593753560915e-7	-5.32116970611784	0	0.114	0.009606597339618904	-0.114	PSC
RTL1	2.928802331122869e-7	-2.3379267302275277	0.009	0.14	0.009716887493966342	-0.131	PSC
NR2C2	2.9296383374779915e-7	0.44193692608634894	0.184	0.293	0.009719661112250732	-0.10899999999999999	PSC
PARP15	2.9332679332955993e-7	3.9248843545948526	0.096	0.011	0.00973170302229481	0.085	PSC
RPL8	2.9346856015995445e-7	-0.5865948851710089	0.061	0.215	0.00973640642042681	-0.154	PSC
AC068888.1	2.941223561868175e-7	-1.1676134775936373	0.132	0.357	0.009758097411210045	-0.22499999999999998	PSC
KIF5B	2.9466684117304947e-7	0.8774618349542433	0.14	0.201	0.009776161789598262	-0.061	PSC
AC026347.1	2.948189848201387e-7	2.6549005813358812	0.035	0.033	0.009781209459377741	0.0020000000000000018	PSC
RASA1	2.954136160868462e-7	0.43753332887226015	0.281	0.392	0.009800937540913296	-0.11099999999999999	PSC
AVIL	2.9569136841413723e-7	-2.0274894161220978	0.044	0.228	0.009810152529875832	-0.184	PSC
TFE3	2.9582243282997947e-7	0.5709872868297987	0.07	0.138	0.009814500854000228	-0.068	PSC
TBC1D8B	2.967015753697882e-7	-5.293852276498563	0	0.114	0.009843668166043464	-0.114	PSC
COA1	2.969239952823251e-7	0.6625114677232009	0.211	0.321	0.0098510473914817	-0.11000000000000001	PSC
RFTN2	2.9835147910519354e-7	-0.9732126704126819	0.079	0.269	0.009898407022273006	-0.19	PSC
PPCDC	2.9853854458658994e-7	0.7576604927603373	0.193	0.249	0.009904613293749295	-0.055999999999999994	PSC
HES4	2.994770397221593e-7	2.451397483073281	0.132	0.067	0.00993574974686208	0.065	PSC
KLHL8	3.0018623760517216e-7	-0.7260878164964241	0.035	0.168	0.009959278805026797	-0.133	PSC
REPS1	3.0228130221545293e-7	0.12588645184288194	0.123	0.254	0.010028786763602082	-0.131	PSC
RPS12	3.025584150705529e-7	-1.7070064732616332	0.053	0.242	0.010037980536795735	-0.189	PSC
ANKRD28	3.033320333966824e-7	1.4849892687573694	0.219	0.188	0.010063646872001732	0.031	PSC
SOCS5	3.041075806820703e-7	-1.066547769689655	0.114	0.329	0.010089377204289048	-0.21500000000000002	PSC
CDC42SE2	3.0447475892691263e-7	1.0139685673147085	0.272	0.272	0.01010155907691818	0	PSC
RALGDS	3.051912810062239e-7	0.6366009236889597	0.061	0.13	0.01012533112994349	-0.069	PSC
ABL2	3.1182437309336683e-7	0.4724565644794618	0.289	0.372	0.010345397226118632	-0.08300000000000002	PSC
MSANTD2	3.1293972010461374e-7	1.333489158200908	0.132	0.129	0.010382401093910771	0.0030000000000000027	PSC
SMARCC1	3.135852479997974e-7	0.6898701381881049	0.263	0.308	0.01040381777288928	-0.044999999999999984	PSC
BCOR	3.162244319952045e-7	-1.579280298204544	0.044	0.218	0.0104913779803049	-0.174	PSC
SMAD5	3.1808668115441987e-7	-1.120313277389357	0.053	0.224	0.010553161820660188	-0.171	PSC
SLC25A12	3.1907187165496184e-7	0.13115869709365302	0.211	0.36	0.010585847485896669	-0.149	PSC
DNER	3.228632966290029e-7	-3.7838312714683595	0.009	0.155	0.01071163559226043	-0.146	PSC
CORO2B	3.229164898448037e-7	-1.4735316361785085	0.07	0.266	0.010713400383581054	-0.196	PSC
ZNF503	3.229952189164586e-7	-0.9894624661813054	0.026	0.147	0.010716012377991347	-0.121	PSC
PMP22	3.235366132334549e-7	1.1699479759077438	0.123	0.154	0.010733974217246334	-0.031	PSC
HIC1	3.2421747612037876e-7	-2.6226372383546632	0.018	0.171	0.010756563205245807	-0.15300000000000002	PSC
TEX10	3.251804363617608e-7	0.9614246909505579	0.07	0.126	0.010788511337174138	-0.055999999999999994	PSC
UBL3	3.2579598517801426e-7	0.6494910771652794	0.088	0.17	0.01080893340025098	-0.08200000000000002	PSC
PPP2R3A	3.2674647340377065e-7	-0.3547243272759429	0.096	0.266	0.0108404677481169	-0.17	PSC
FXN	3.3723096690054046e-7	0.4488038501605304	0.088	0.179	0.01118831178885923	-0.091	PSC
RPN2	3.383036033616996e-7	-0.33098085064474925	0.053	0.187	0.011223898648731107	-0.134	PSC
IL7R	3.396510275389097e-7	4.547117108395422	0.079	0.007	0.011268602140658408	0.072	PSC
SNX6	3.4239365256605163e-7	0.7556451262733126	0.281	0.297	0.011359594211183896	-0.01599999999999996	PSC
HNRNPR	3.45737473327959e-7	-1.122454515059219	0.132	0.357	0.011470532152601695	-0.22499999999999998	PSC
DDX50	3.4718867644791085e-7	0.8890728582608818	0.149	0.195	0.011518678718512339	-0.04600000000000001	PSC
GAPVD1	3.484100188404542e-7	0.38182288801848624	0.228	0.347	0.01155919919506975	-0.11899999999999997	PSC
DNM2	3.49498041203627e-7	-0.3441977521537941	0.254	0.482	0.011595296513012734	-0.22799999999999998	PSC
TMEM168	3.503170546738736e-7	-0.11433614596516645	0.114	0.254	0.011622468922915104	-0.14	PSC
BZW1	3.5184765282476675e-7	0.8849363243899351	0.035	0.096	0.011673249577767287	-0.061	PSC
MBD2	3.5510129964110245e-7	0.6061570348830344	0.202	0.285	0.011781195818192857	-0.08299999999999996	PSC
AGO3	3.561833514393729e-7	-0.1489966973117085	0.333	0.529	0.011817095050704074	-0.196	PSC
ALDH7A1	3.5694273576372634e-7	-1.4854070787507783	0.123	0.348	0.011842289144433148	-0.22499999999999998	PSC
AC026316.5	3.60542138166605e-7	-5.76116248515448	0	0.113	0.011961706517953455	-0.113	PSC
EPB41L4A	3.621963806324432e-7	-0.40525433250288084	0.079	0.233	0.012016589320242568	-0.15400000000000003	PSC
ASTN1	3.647992057381891e-7	-4.667201330619515	0.009	0.149	0.0121029432487759	-0.13999999999999999	PSC
CDC42EP3	3.653733774412958e-7	-4.011103493543922	0.018	0.17	0.012121992543369872	-0.15200000000000002	PSC
ENPP1	3.655119766505953e-7	-2.1636103788206804	0.053	0.243	0.0121265908493368	-0.19	PSC
CXCL12	3.676909259426964e-7	0.9482872370875237	0.202	0.262	0.012198881850000839	-0.06	PSC
TMEM131	3.6805657427973325e-7	0.18033260587279443	0.202	0.37	0.01221101296487871	-0.16799999999999998	PSC
CTSA	3.6882216488915685e-7	-0.4840526124054598	0.026	0.132	0.012236412964527557	-0.10600000000000001	PSC
BACH1	3.691492602040627e-7	0.545789110777638	0.281	0.368	0.012247265005790188	-0.08699999999999997	PSC
PCNX4	3.7462673340959974e-7	-0.9085421967387909	0.114	0.313	0.01242899113433029	-0.199	PSC
PRICKLE2	3.748251010187861e-7	-0.2991455632614146	0.193	0.377	0.012435572376500267	-0.184	PSC
TECPR2	3.748555100547048e-7	0.6830552144040962	0.167	0.243	0.01243658125708494	-0.07599999999999998	PSC
IFT140	3.7593704645649347e-7	-1.039047367976201	0.167	0.399	0.012472463390287084	-0.232	PSC
AC123768.3	3.7623626856305737e-7	1.340550102961684	0.035	0.067	0.012482390682116554	-0.032	PSC
LNPEP	3.773369034991952e-7	1.0596723465106306	0.228	0.231	0.0125189064473928	-0.0030000000000000027	PSC
ERG28	3.7852772833524326e-7	-5.478735396318738	0	0.112	0.012558414442978366	-0.112	PSC
NDUFS1	3.799352940848874e-7	-1.3250051055392378	0.132	0.359	0.01260511325185431	-0.22699999999999998	PSC
COL23A1	3.8063631675841676e-7	-0.23731190373804686	0.079	0.229	0.012628371081093994	-0.15000000000000002	PSC
ZC3H7B	3.807326490003441e-7	-0.41693133061637067	0.132	0.314	0.012631567095884415	-0.182	PSC
GNA13	3.866948850668298e-7	0.9100364083100438	0.096	0.146	0.012829376201862213	-0.04999999999999999	PSC
TIMMDC1	3.87498012957902e-7	0.29132736191963005	0.07	0.158	0.012856021575904314	-0.088	PSC
CACNA1A	3.921532649694392e-7	2.1240229463279974	0.105	0.071	0.013010468871891084	0.034	PSC
NACC2	3.9235390621678837e-7	-0.2968831793306077	0.079	0.216	0.013017125546554388	-0.137	PSC
VPS53	4.0027221726822295e-7	-0.6009933105890037	0.167	0.372	0.013279831352307833	-0.205	PSC
CDRT4	4.0129253399723475e-7	0.2102189397149053	0.096	0.238	0.013313682400426257	-0.142	PSC
CHST15	4.0569637319949374e-7	-0.6711692204124009	0.202	0.432	0.013459788573639603	-0.22999999999999998	PSC
ERI2	4.068087736528309e-7	0.40644463937258263	0.123	0.218	0.013496694683479972	-0.095	PSC
CDH19	4.071901283798357e-7	-6.454079249971828	0	0.112	0.013509346889257808	-0.112	PSC
RHOB	4.076746924595407e-7	-1.375594420974099	0.079	0.278	0.013525423271730182	-0.199	PSC
BCL7C	4.087572107305065e-7	0.8395607303363731	0.14	0.195	0.013561337980406015	-0.05499999999999999	PSC
PRKAR1B	4.112318012493524e-7	-1.5012149847090819	0.035	0.193	0.013643437470049764	-0.158	PSC
GPC5	4.1164168661458564e-7	2.8450602299839454	0.105	0.046	0.013657036236812107	0.059	PSC
QRICH1	4.12050015758317e-7	0.8138107382867643	0.237	0.272	0.013670583372813683	-0.03500000000000003	PSC
FOCAD	4.1333680706395435e-7	-0.5810989342526444	0.132	0.335	0.013713275247960814	-0.203	PSC
RPS27A	4.1479968020964885e-7	-3.61076822740384	0.026	0.187	0.01376180899031552	-0.161	PSC
AC008619.1	4.1721537806050615e-7	-5.874530220121836	0	0.112	0.013841954597913412	-0.112	PSC
LATS1	4.1859157019540613e-7	0.48477539994601454	0.193	0.296	0.013887612524372988	-0.10299999999999998	PSC
NSRP1	4.193784368220961e-7	0.3365384209748945	0.289	0.415	0.013913718398446682	-0.126	PSC
STIM2	4.209839377715719e-7	0.2747631000547348	0.096	0.189	0.01396698410344744	-0.093	PSC
PXYLP1	4.229151745053462e-7	1.254640536155093	0.07	0.098	0.01403105674456387	-0.027999999999999997	PSC
TSHR	4.2378346281524704e-7	-4.779852865390193	0.009	0.147	0.014059863945821451	-0.13799999999999998	PSC
ARRDC3	4.238690194632546e-7	0.8898287910257123	0.053	0.123	0.014062702458732397	-0.07	PSC
GLCE	4.2534042000938207e-7	-1.8522739309115956	0.035	0.207	0.014111519114651269	-0.172	PSC
NDUFA13	4.259481220811694e-7	-0.9671017030202236	0.018	0.128	0.014131680846286958	-0.11	PSC
ITGAV	4.2769137376683205e-7	0.9418516562927104	0.228	0.248	0.014189516707462187	-0.01999999999999999	PSC
JUNB	4.289933684747638e-7	0.3840955792629851	0.219	0.319	0.014232712985887238	-0.1	PSC
RPS27L	4.2911780868636844e-7	-1.1803715803162174	0.044	0.223	0.014236841538787645	-0.179	PSC
SGK3	4.3212179170751473e-7	0.28255834804198854	0.254	0.37	0.014336504683480217	-0.11599999999999999	PSC
GAB2	4.3280497911140873e-7	-0.3003867009349116	0.193	0.402	0.014359170791979207	-0.20900000000000002	PSC
PAX5	4.330894759885713e-7	4.301413989573101	0.088	0.008	0.01436860954487283	0.07999999999999999	PSC
RAD54L2	4.3689589287572235e-7	-0.5087244743464965	0.096	0.268	0.014494895037937841	-0.17200000000000001	PSC
TPM4	4.383064044733199e-7	0.5705553372817358	0.316	0.403	0.014541691581211333	-0.08700000000000002	PSC
NCK2	4.3921212270958623e-7	1.0042496015993176	0.289	0.3	0.014571740595135942	-0.01100000000000001	PSC
IQSEC1	4.404599230990987e-7	-0.5510935838929075	0.184	0.391	0.014613138868658799	-0.20700000000000002	PSC
MCM3AP	4.405468758575003e-7	0.5779992264729436	0.202	0.296	0.014616023700324289	-0.09399999999999997	PSC
ATP6V0E1	4.4067013605523306e-7	0.26804222674845585	0.105	0.221	0.014620113103904467	-0.116	PSC
AC022217.3	4.415983062272335e-7	-1.7617668670531503	0.026	0.186	0.014650907005700925	-0.16	PSC
TMEM41A	4.429269857154964e-7	-2.439346177041831	0.009	0.138	0.014694988605083023	-0.129	PSC
NDUFAF6	4.4342827117165093e-7	1.0422887595107553	0.246	0.245	0.014711619752661862	0.0010000000000000009	PSC
ANO6	4.4391922067841886e-7	-0.8201819924562489	0.193	0.425	0.014727907984447902	-0.23199999999999998	PSC
TTBK2	4.4444952841902786e-7	0.3129952474337041	0.184	0.274	0.014745502004358087	-0.09000000000000002	PSC
SPATA1	4.481479253919171e-7	-0.82957894006948385	0.079	0.274	0.014868203720727634	-0.195	PSC
AC091806.1	4.4878589398453235e-7	-5.187328796006726	0	0.111	0.01488936960472483	-0.111	PSC
MGRN1	4.489262686699533e-7	0.3640897445453727	0.175	0.263	0.01489402681566304	-0.08800000000000002	PSC
AL162377.3	4.499464147981436e-7	2.3344377850752105	0.132	0.085	0.01492787220375801	0.047	PSC
ATL2	4.523876839930339e-7	0.23335644986452758	0.132	0.25	0.015008866191836886	-0.118	PSC
ESR1	4.541353775305948e-7	-0.6471502791112068	0.14	0.33	0.015066849420332543	-0.19	PSC
TMEM184B	4.632815690335293e-7	0.36024689505563817	0.114	0.218	0.015370292615825402	-0.104	PSC
BGN	4.6534166361130384e-7	-0.7732951721080167	0.114	0.318	0.015438640373632228	-0.20400000000000001	PSC
TPM3	4.706385785240509e-7	0.3374945047491618	0.079	0.185	0.015614376119692436	-0.106	PSC
STMP1	4.7136127854882953e-7	-0.5736862131891042	0.096	0.285	0.015638353138414517	-0.18899999999999997	PSC
BIN3	4.716121611455978e-7	0.21913970098235092	0.079	0.179	0.015646676670327497	-0.09999999999999999	PSC
MAP1LC3A	4.7682001024868685e-7	0.9452781348876426	0.079	0.144	0.015819457480020685	-0.06499999999999999	PSC
CD38	4.789584685827291e-7	-3.119750920133781	0.018	0.173	0.015890405112169204	-0.155	PSC
TRAPPC11	4.797100403991824e-7	0.2838527853174168	0.088	0.198	0.015915340010323676	-0.11000000000000001	PSC
UGDH-AS1	4.825744699706559e-7	-2.0804519402421073	0.079	0.276	0.01601037319021645	-0.197	PSC
GPAM	4.863950932941659e-7	-3.8524319569263827	0.018	0.168	0.01613713001022054	-0.15000000000000002	PSC
RPS26	4.873892051501939e-7	-1.5368743183156426	0.061	0.244	0.01617011165926798	-0.183	PSC
AMFR	4.882913066338131e-7	0.40219515424926144	0.053	0.14	0.016200040680190018	-0.08700000000000002	PSC
ENSA	4.892005726127143e-7	0.4915915600021088	0.193	0.3	0.01623020739757202	-0.10699999999999998	PSC
HADHB	4.940672997502409e-7	-1.2453273679251924	0.105	0.314	0.016391670803813742	-0.20900000000000002	PSC
ATP11B	4.949721912895365e-7	0.5034852911709478	0.158	0.262	0.01642169239041295	-0.10400000000000001	PSC
SSH1	4.953015821457106e-7	0.654206891594892	0.175	0.261	0.01643262059084824	-0.08600000000000002	PSC
PTCHD4	4.993995229470911e-7	3.0287318178499425	0.14	0.035	0.01656857797281564	0.10500000000000001	PSC
TANGO6	5.060511843712964e-7	0.3682991010721798	0.219	0.309	0.0167892601438865	-0.09	PSC
WDR37	5.109215292981785e-7	0.2023567145257439	0.132	0.24	0.016950843577525666	-0.10799999999999998	PSC
HSPA1B	5.118595756740358e-7	-3.6172531242592294	0.009	0.151	0.016981965142137487	-0.142	PSC
TEX261	5.126044893765271e-7	2.7477744365506753	0.026	0.03	0.017006679144045037	-0.004	PSC
RILPL2	5.126177905293666e-7	1.846130039692672	0.167	0.101	0.017007120436392797	0.066	PSC
PLAA	5.129832432748369e-7	1.2690372212761214	0.123	0.133	0.017019245062129262	-0.010000000000000009	PSC
PIK3CA	5.137380208315337e-7	-0.4100650746459524	0.132	0.313	0.017044286317127795	-0.181	PSC
SEC63	5.147365222605924e-7	-0.6779671606774129	0.202	0.417	0.017077413599039675	-0.21499999999999997	PSC
LTBR	5.147852558778636e-7	-1.5514597263712682	0.044	0.218	0.01707903043425988	-0.174	PSC
ZC3H11A	5.162739095812082e-7	0.39057866151710174	0.281	0.39	0.017128419498175746	-0.10899999999999999	PSC
