gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SLCO6A1	1.2753019256432683e-14	3.8676009702336116	1	0.698	4.2310691987066714e-10
MIR4432HG	1.1612093949570293e-13	3.8674420867997825	1	0.698	3.852544409648936e-9
CACNA1S	8.466012492453997e-18	3.8674056466332614	1	0.721	2.808768964621463e-13
AL049812.2	3.6329846536680714e-12	3.8668345641847806	0.75	0.605	1.205315318547456e-7
AC092958.1	2.0357935080455186e-17	3.866827202823246	1	0.628	6.754152121642617e-13
AC099567.1	1.1074803399964207e-18	3.865529078713725	1	0.581	3.674287524006125e-14
AL590483.1	5.8569657535449324e-21	3.8654588021015694	1	0.628	1.9431655280536022e-16
AL161757.4	7.315251826001751e-21	3.8649926566460353	1	0.674	2.426981098312601e-16
AC090371.2	2.5944433241259094e-9	3.8641607201984915	0.75	0.535	8.60758461645253e-5
AC021192.1	1.5734257309618785e-11	3.8635951129186177	1	0.651	5.220154547612225e-7
AC087379.1	7.021689851392808e-7	3.863148686647345	1	0.302	0.023295860419965918
AC044810.3	1.0095226333946737e-19	3.8624630992818934	1	0.698	3.3492932408135087e-15
SAMMSON	1.1571208885929715e-18	3.8613854425424115	1	0.86	3.8389799720849015e-14
SLC22A10	1.0267107322414252e-8	3.8606879957755473	1	0.767	3.4063181963573763e-4
GABRA6	2.982570891117085e-17	3.8596102777468753	1	0.721	9.895275445459153e-13
LINC00276	2.9116771125597216e-19	3.8591769872737123	1	0.884	9.660071156339389e-15
TTC29	9.614126013900938e-21	3.8586250852330783	1	0.721	3.189678587631914e-16
LINC01856	4.2688536742235785e-8	3.858176500079593	1	0.628	0.0014162775834971567
TMPRSS2	1.811672331362965e-17	3.8548804976402526	1	0.698	6.010585293762909e-13
AL133464.1	7.438423690487753e-12	3.854876848265817	1	0.558	2.467845827793122e-7
NETO1	2.1067691315250077e-12	3.854860119352902	1	0.535	6.989627947660518e-8
AC092650.1	2.8025063119550192e-18	3.8536738813820386	1	0.814	9.297875191173167e-14
CAPN13	1.3011029136628465e-17	3.8531471242365116	1	0.581	4.316669136659226e-13
CNBD1	1.8656396478064528e-26	3.852134702896932	1	0.791	6.189632659527468e-22
KCNJ15	6.194840831516945e-18	3.8515309109371003	1	0.744	2.0552623426723767e-13
AC084816.1	4.242375668866131e-22	3.8513507940306635	1	0.837	1.4074929756597162e-17
LINC01900	5.723063834280734e-31	3.850608566602962	1	0.767	1.898740888299319e-26
AC025946.1	3.852229325816592e-20	3.8494701984880297	1	0.721	1.2780541234261708e-15
AL390964.1	5.691523687911468e-11	3.849452786753943	1	0.488	1.8882768139383878e-6
AC090125.1	8.469375134386126e-17	3.8492610751998035	1	0.698	2.809884588335285e-12
AC018980.1	2.1285449081159363e-14	3.8487820948673446	1	0.442	7.061873441656241e-10
AL157778.1	6.1608299195436644e-24	3.848529388894369	1	0.744	2.0439785424070015e-19
TRPC7	5.212492387879834e-15	3.8479201360594164	1	0.651	1.7293485995268925e-10
AC098828.3	6.940047597467156e-15	3.847795240950841	1	0.651	2.3024995914116785e-10
LINC01818	5.923624228973067e-24	3.8466106285170683	1	0.698	1.9652808104463947e-19
GRIN2A	9.51611023839436e-16	3.8463048038604657	1	0.814	3.157159893792097e-11
SI	3.386371474007117e-11	3.844862080295427	1	0.395	1.1234964639313412e-6
CBLC	3.43692719736221e-21	3.8428719410540086	1	0.721	1.1402693362688604e-16
AC016687.2	5.1691006315317335e-14	3.8415434590154423	1	0.698	1.7149525165232832e-9
BARX2	3.4669382794335405e-15	3.8396187042681333	1	0.698	1.1502261129676658e-10
TPO	1.6361528877344939e-21	3.838907236118433	1	0.721	5.4282644356367305e-17
AC116634.1	2.470922494595207e-18	3.838869042870563	1	0.581	8.197779560318518e-14
LINC02141	1.4193035278903674e-19	3.8383114437786783	1	0.767	4.7088233144818715e-15
AP001830.2	1.7655639420903627e-17	3.838200026507485	1	0.465	5.857611490673196e-13
CDH17	8.024823179399237e-14	3.837220417911367	1	0.605	2.662395586229285e-9
AL391117.1	2.2831372778467305e-22	3.836600450274253	1	0.86	7.574764546712098e-18
NPHS1	5.683422921931055e-21	3.8356370844741496	1	0.791	1.8855892228090663e-16
LINC01968	7.5822644018015465e-22	3.8352975653861696	1	0.628	2.515567860585699e-17
AC060765.1	2.127085791766904e-13	3.834953496237739	1	0.558	7.057032531345058e-9
AC005042.2	4.4977390465688123e-13	3.834772621309652	1	0.605	1.492214883480135e-8
SSUH2	5.986099380728534e-8	3.8341283780514055	1	0.721	0.0019860081915443056
AP003049.2	1.6394154741248085e-14	3.834049887568845	1	0.721	5.439088718503877e-10
AL442647.1	2.3120719368443075e-16	3.833185532410937	1	0.744	7.670761064868359e-12
AC073062.1	1.956813811979403e-17	3.832425045381261	1	0.535	6.492121184004065e-13
ADAM18	4.962928939387306e-9	3.8318500134359983	1	0.605	1.6465509342205263e-4
CASQ2	4.930522301269086e-13	3.8317571150156646	1	0.674	1.6357993838920447e-8
AC097059.1	1.6226597438277378e-10	3.83035181036759	1	0.651	5.383498232097286e-6
AC009264.1	1.8770847464191117e-33	3.830293970694654	1	0.791	6.227604063194687e-29
SH3GL3	1.7226323449569072e-12	3.8299185376191813	1	0.721	5.715177330863531e-8
ITGB6	1.0207098915938167e-15	3.829647594671472	1	0.721	3.3864092073408056e-11
SLC2A7	8.543287124401306e-22	3.8295601581675305	1	0.698	2.834406369262621e-17
AC096570.2	3.254837522252786e-13	3.8269772549480825	1	0.605	1.0798574447578069e-8
AC079414.1	9.495286506028598e-15	3.8267275503877833	0.75	0.628	3.150251204105108e-10
MIR548XHG	1.5857192665961655e-13	3.8265942025816746	1	0.698	5.260940810786099e-9
GGT2	2.0268755515925823e-20	3.826544282166719	1	0.674	6.724565017518711e-16
GLYATL2	9.558280137613415e-9	3.8258137278974758	0.75	0.535	3.171150601256003e-4
Z96074.1	1.2254249625483892e-29	3.8250046132486757	1	0.86	4.065592398246791e-25
ADAM7	3.2496284409914923e-19	3.8248105302985342	1	0.698	1.0781292278677475e-14
ANKFN1	2.9161273305848887e-15	3.8247708061003918	1	0.814	9.674835644681485e-11
AC034114.2	2.5602857192293478e-31	3.824316208849794	1	0.837	8.494259930687208e-27
ASB15	1.1180808220872516e-14	3.8235510299522684	1	0.605	3.7094567434388743e-10
TLX1NB	5.732071590592445e-16	3.82276876724188	1	0.651	1.9017293916108555e-11
CPA6	7.311021651498549e-14	3.8225893688476584	1	0.814	2.4255776533176737e-9
LINC00603	2.8726666385558025e-16	3.822306685482504	1	0.721	9.530646106736586e-12
UPK3A	1.986330596660649e-9	3.822127885366697	1	0.512	6.590049020541035e-5
LINC01103	1.660332974180387e-11	3.821652872238418	1	0.488	5.50848670843827e-7
SIGLECL1	4.855384011773846e-10	3.821537578975046	1	0.581	1.610870753586209e-5
LINC02107	5.430163519903245e-23	3.821125923695913	1	0.744	1.8015653509982998e-18
PLA2G4E	1.36826528202552e-12	3.820881506064465	1	0.605	4.5394937261760676e-8
MIR4422HG	1.2804933680703175e-16	3.8206195982425517	1	0.698	4.248292847246892e-12
LINC01510	2.8067709452136223e-12	3.8204110608643953	1	0.581	9.312023964935234e-8
LINC02218	3.2823214210019817e-10	3.8201939282986084	1	0.558	1.0889757778458274e-5
CR392039.3	8.749925788630128e-21	3.8195910877851587	1	0.581	2.9029628788938172e-16
LINC01477	4.87537229351483e-7	3.819197808285834	1	0.326	0.016175022658194153
VWC2	6.52039566846757e-23	3.8189589143435403	1	0.698	2.163271670927486e-18
LINC01194	3.1470515382806254e-18	3.818571964750534	1	0.721	1.0440972888553631e-13
LINC01720	1.0267238321994718e-15	3.817287194790154	1	0.628	3.4063616580881876e-11
AL031056.1	1.526985476484611e-16	3.8164782137596776	1	0.535	5.0660797153329934e-12
HPYR1	3.99315062194542e-12	3.8164568775209626	1	0.535	1.324807581842832e-7
AC084200.1	8.495694728402667e-11	3.8161201388892954	1	0.698	2.818616640042153e-6
NPSR1	1.97472283392031e-18	3.8149716099252835	1	0.767	6.551537946097413e-14
LINC02074	2.3546319544247563e-16	3.814897086709843	1	0.744	7.811962435195014e-12
FOXA3	8.677439222180475e-17	3.8148834494121138	1	0.674	2.878914010742816e-12
LINC00670	1.2458197705117119e-16	3.814867152375841	1	0.791	4.133256252626707e-12
LMX1A	4.370327197853699e-14	3.814645796504493	1	0.605	1.4499434544319218e-9
AL390962.1	3.646974629320318e-17	3.814617141292534	1	0.558	1.209956772769602e-12
AC117386.1	1.5852204047082417e-11	3.814375950431038	1	0.512	5.259285736700534e-7
PAX7	8.099065552817175e-16	3.8137874069527116	1	0.767	2.687026978458154e-11
LINC01234	3.4492317891325018e-18	3.813622230902655	1	0.721	1.1443516306804902e-13
AC007846.1	2.0566840909283523e-19	3.8124452404244447	1	0.744	6.8234608084729945e-15
MIR3976HG	3.4527885267028636e-17	3.812343058917828	1	0.605	1.145531649504209e-12
PKHD1	4.948595700786159e-27	3.811439013626025	1	0.791	1.641795595649824e-22
SPATA3-AS1	2.455116264896837e-15	3.810688435075839	1	0.558	8.145339232048236e-11
SAG	1.189011677423876e-16	3.8105942793576464	1	0.721	3.944784042189193e-12
LINC02359	1.014855522457154e-10	3.8097842430242066	1	0.512	3.3669861668561e-6
MS4A5	9.613782802337897e-14	3.809777891398662	1	0.581	3.189564720331644e-9
LINC02092	5.179015015908768e-9	3.8094684845928857	1	0.395	1.718241811828052e-4
LINC02248	7.210282736895083e-13	3.80884786507446	1	0.674	2.392155503619682e-8
MMD2	3.0905575549807275e-20	3.8076673851182776	1	0.744	1.0253542800159559e-15
TMCO5A	1.061616639646053e-13	3.8074744482340077	1	0.535	3.5221255253537102e-9
LINC00351	1.3145333483801415e-15	3.807289926587504	1	0.698	4.361227289920795e-11
AC025575.1	1.2962465138311694e-8	3.8064846772928322	1	0.558	4.300557058937671e-4
AC009055.1	1.0871640179931652e-14	3.8059682548235148	1	0.674	3.606884062495924e-10
LINC02069	3.4339932750293365e-14	3.8057717162772513	1	0.558	1.139295948856483e-9
TM4SF5	1.9927905756538977e-9	3.805172868750451	0.75	0.581	6.611481292846937e-5
EXD1	9.04700149813642e-21	3.805140953392458	1	0.721	3.00152368703672e-16
CNDP1	1.0396949039931556e-16	3.805123181982415	1	0.674	3.449395782978092e-12
AL050344.1	2.0774848897003398e-12	3.80500955672052	1	0.698	6.892471618558817e-8
LINC01538	2.0412797258212965e-15	3.803832013798896	1	0.674	6.772353746357315e-11
LINC01923	8.585234886606308e-11	3.802424669841836	1	0.535	2.848323378329375e-6
LINC02588	9.793636526458355e-22	3.8021069976419315	1	0.721	3.2492347903830884e-17
