gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
AF127577.4	1.0431586327908218e-8	-1.0416065857787427	1	0.953	3.4608873960101095e-4
MLLT6	2.576627744013695e-7	1.0332095913846462	1	0.953	0.008548477866314236
TCF7	8.758196157017607e-9	1.0220274131000027	1	0.953	2.9057067390137316e-4
STK3	2.1382060958797735e-8	-1.0209915790386166	1	0.953	7.093926364300325e-4
COA1	8.447629823932375e-7	0.9917148008451808	1	0.953	0.02802670146686044
GNG12	2.7753656996556195e-7	-0.9836970503111468	1	0.953	0.009207830781747448
TRIO	2.884282047107181e-7	-0.9786419105202924	1	0.977	0.009569182547687493
RICTOR	1.437465142642395e-6	0.9363851282728112	1	0.953	0.04769078103744674
CAMSAP2	3.949044938110489e-14	-0.9267248468342765	1	0.953	1.310174639116917e-9
TNRC6B	1.1343183967114715e-13	0.8305687723016044	1	1	3.763328144769649e-9
ZNF618	6.427208346061121e-7	-0.8284144969833772	0.75	0.977	0.02132354912972698
CNOT1	1.1929552954110062e-6	0.8282711143307562	1	0.953	0.03957867783585095
LRBA	9.96246012694735e-10	0.8076697504600157	1	1	3.305245396317322e-5
ANKRD11	6.176885197882129e-7	0.801097876625553	1	0.953	0.02049305202101354
ASCC3	9.937275846115572e-7	0.7907925189263505	1	1	0.03296890007465763
GATAD2B	5.409941348867901e-7	0.790398520696969	1	0.977	0.017948562413139035
R3HDM2	8.442152358747946e-8	0.7727608426801558	1	0.953	0.0028008528880618063
ARHGEF11	1.1157709683351559e-9	-0.7426104247656092	1	0.953	3.7017933416455465e-5
ARMCX4	8.101625558125702e-8	-0.7289903131450448	1	0.953	0.0026878763114193643
NFIC	2.0604873983125286e-7	-0.7109152446197418	1	0.953	0.006836079041381476
CTNNA1	3.35376715907174e-7	-0.655400994319354	1	0.953	0.011126793303652313
CUEDC1	9.084482195658013e-7	-0.6424584738348376	1	0.953	0.030139586580534592
USP40	1.5282836994864383e-8	-0.586335643562347	1	0.953	5.070386829786156e-4
