gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SH3RF3	6.1048475104684e-8	2.6264679859911277	1	1	0.002025405258548101
C1S	1.9785161037587288e-14	2.6233320805763727	1	0.969	6.564122877440335e-10
BDH2	3.878660553381064e-9	2.6123914296066526	1	0.875	1.2868232117952357e-4
TAGLN	2.2788967477556877e-7	2.5890135941080215	1	0.969	0.007560695740029045
RCN1	1.8536440937082078e-8	2.5806035585065175	1	0.875	6.149835009695721e-4
AP000317.1	1.4339008364745545e-6	2.5076012866415267	1	0.906	0.047572528051716294
LINC00894	1.53717606852087e-17	2.504618723464051	1	1	5.09988904253169e-13
MYADM	5.150631720891305e-7	2.4753567077604566	1	1	0.017088250860401083
PEA15	2.1562936774310347e-8	2.4394231073642674	1	0.812	7.153935533612943e-4
KIF7	9.803202488186221e-7	2.413082502409744	1	0.906	0.03252408489505543
MAP7D3	6.30242001551801e-7	2.4102467079302383	1	0.938	0.0209095388854841
ISG15	1.680394775958587e-8	2.343814393199743	1	0.906	5.575045748197804e-4
SLC9A5	1.3743739707009284e-8	2.3405611874659256	1	0.906	4.55976052259447e-4
NEXN	8.030452482958988e-7	2.3400659093573024	1	0.969	0.026642632202713033
EXOSC7	1.1304629458785614e-6	2.33872369376891	1	1	0.03750536915541303
ADAMTS10	7.705222046697565e-9	2.296423641784375	1	1	2.5563615184328513e-4
TCEAL4	2.1190414597708843e-9	2.2465250539232353	1	0.875	7.030343851081862e-5
TP53I11	1.8771063353190596e-7	2.231171192674509	1	0.938	0.006227675688688044
SPDYA	6.547226288649002e-7	2.2111994130567454	1	0.969	0.021721732657850795
AL157832.3	2.0465143931909648e-7	2.1710655485949477	1	0.938	0.0067897208022896635
VASN	4.5478136343746983e-7	2.15965361389131	1	0.938	0.015088281294764937
ZMAT3	6.994260585767812e-10	2.1552661561573805	1	0.906	2.320485834540187e-5
HAAO	1.46315560707417e-8	2.123730084033736	1	0.938	4.8543113575899734e-4
NMD3	1.5172870670791346e-8	2.1202225674128794	1	1	5.033903302448444e-4
SCUBE3	4.768814292339051e-8	2.0777704094813134	1	0.969	0.001582149517769327
FMO4	9.93840001161945e-12	2.0747987604921394	1	0.969	3.297262971854985e-7
KBTBD11-OT1	6.018440000957007e-7	2.054141200319159	1	1	0.019967378391175062
DOCK8	3.168432794155667e-12	-1.8653063071358615	1	1	1.0511909481170257e-7
NIPAL2	1.3104901153960277e-8	1.863025890032171	1	1	4.3478130558494013e-4
EPB41	1.4915107911349217e-6	-1.8206093571036195	1	1	0.049483853517483294
LTBP4	1.3863532792108835e-6	1.7660998697068346	1	1	0.04599504274437948
XKR6	7.048452655045588e-7	-1.7414509575460917	1	1	0.023384651373644746
UBTD2	9.020349765723728e-7	1.6796284189152033	1	1	0.02992681441774161
ARPC4-TTLL3	2.0961853668737981e-7	1.6513976013396792	1	1	0.0069545141916772
TTLL3	2.567384302000347e-7	1.6154509065251583	1	1	0.008517810898746552
DAPK3	3.8027414628030474e-9	1.5518789301824543	1	0.969	1.261635535114167e-4
WARS2	3.1768365758933164e-7	1.4893784175811053	1	1	0.010539790707841256
ARHGAP1	1.6297858232980663e-11	1.439600496815967	1	1	5.407140425955994e-7
TIAM2	1.9218255323218805e-7	1.4394226166769157	1	1	0.006376040568584303
MGMT	2.442117480873262e-7	1.287729266937364	1	1	0.008102213166293221
PKD1	5.574261811463599e-7	1.2170583518456728	1	1	0.018493728411892785
ANKIB1	2.121305738067823e-9	1.0684668896611231	1	1	7.037856047187617e-5
CLYBL	2.363889526990569e-7	-1.028514021593898	1	1	0.007842676283696611
SENP6	9.461876267452736e-10	0.9567207604138852	1	1	3.139166689252794e-5
MSRA	2.4947514793128097e-7	-0.9300834488182759	1	1	0.008276836982916109
AC093423.3	6.299226132393462e-7	-0.9207304181485632	1	1	0.020898942539441787
SPECC1L	1.0798335504997144e-9	0.8663527505350034	1	1	3.582563770492902e-5
VPS13B	2.330296434607461e-7	0.6707865673203219	1	1	0.0077312244810971735
ZMAT1	7.258628976312186e-7	-0.6494458987336047	1	0.938	0.024081953354710937
GKAP1	1.58269994614506e-7	-0.32230129170937327	1	1	0.005250923611325465
F11R	1.7106613846266322e-7	-0.0061650176793570655	1	1	0.005675461275775778
