"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","pct_diff"
"SH3D19",4.99518898631392e-12,-0.862446632841185,0.122,0.246,1.65725384998937e-07,-0.124
"ACTN4",7.0377213265806e-12,0.861812589614723,0.374,0.299,2.33490480451964e-07,0.075
"GPRIN3",6.16915749256596e-13,0.858717250649319,0.259,0.248,2.04674138130861e-08,0.011
"AC004593.3",5.17322775627782e-13,0.858503010957215,0.254,0.246,1.71632177270029e-08,0.00800000000000001
"PPP2R5C",2.60179720712881e-35,0.854834769716165,0.703,0.639,8.63198259409126e-31,0.0639999999999999
"A2M",6.60756610046129e-10,0.848333887478525,0.232,0.197,2.19219220515004e-05,0.035
"TNFSF8",5.90549482772482e-19,-0.846888389421269,0.146,0.316,1.95926601899426e-14,-0.17
"BTN3A2",3.05361560044027e-11,0.84573869281354,0.29,0.263,1.01309804775807e-06,0.027
"PALM2-AKAP2",1.43162540419227e-06,-0.843915006890933,0.118,0.204,0.0474970360348869,-0.086
"RGS6",6.79510237561606e-09,-0.842276155523405,0.104,0.202,0.000225441111515814,-0.098
"GLCCI1",1.78530658641788e-11,0.833560995954244,0.329,0.282,5.9231116617586e-07,0.047
"OSBPL3",3.33031101633007e-13,0.830397726180239,0.302,0.279,1.10489728588783e-08,0.023
"ZBTB38",5.34324380624446e-10,0.828333666910348,0.285,0.249,1.77272799759772e-05,0.036
"PARP8",3.54397776187412e-44,0.826442882584291,0.827,0.724,1.17578550205698e-39,0.103
"FBXO32",6.01656786534175e-16,-0.824720813627141,0.086,0.212,1.99611672068443e-11,-0.126
"THEM4",9.9265232895253e-19,-0.822229348606387,0.122,0.275,3.29332263176581e-14,-0.153
"ATP10A",1.64182371930263e-17,-0.821516427948904,0.182,0.355,5.44707855353033e-13,-0.173
"BTN3A1",2.57337964792835e-08,0.820436665307355,0.28,0.226,0.000853770165793189,0.054
"USP24",5.43256274672415e-12,0.818895365658388,0.328,0.298,1.80236134248067e-07,0.03
"HIVEP3",3.04767439257651e-18,0.818229385572398,0.376,0.371,1.01112693322511e-13,0.005
"SSBP2",1.1952045844196e-17,-0.814218636560128,0.217,0.4,3.96533024972891e-13,-0.183
"MIR99AHG",2.30889331672375e-10,-0.813589380772793,0.102,0.206,7.66021535689439e-06,-0.104
"RASGRP2",3.51267836700935e-21,-0.812972060558205,0.254,0.462,1.16540130182269e-16,-0.208
"ATXN1",1.2749038767706e-30,0.812052915286796,0.72,0.633,4.22974859196183e-26,0.087
"FAM49B",3.16843260955796e-27,0.811192131267693,0.682,0.607,1.05119088687304e-22,0.0750000000000001
"SFMBT2",2.19323122703712e-22,0.81060507760143,0.572,0.515,7.27648324194106e-18,0.0569999999999999
"LARGE1",4.55367625110016e-18,-0.809119671833743,0.164,0.334,1.5107731698275e-13,-0.17
"TMEM123",2.78647198195806e-11,-0.802553878990752,0.112,0.228,9.24467809454227e-07,-0.116
"ZBTB16",1.96013239875013e-31,-0.800063344536203,0.445,0.702,6.50313125933331e-27,-0.257
"MAML3",5.34242619329746e-12,-0.799694195452282,0.126,0.251,1.7724567381503e-07,-0.125
"DGKA",6.1295391643688e-25,-0.798784968631295,0.167,0.369,2.03359720856264e-20,-0.202
